"","AHT_CIM7_R3","AHT_CIM7_R2","AHT_CIM7_R1","AHT_None_R3","AHT_None_R2","AHT_None_R1","WT_CIM7_R3","WT_CIM7_R2","WT_CIM7_R1","WT_None_R3","WT_None_R2","WT_None_R1"
"EEFSEC",0,1.18798954571159,0,0,1.29151130901808,3.04778246259222,1.86705137287895,3.69269265144851,3.72111082425846,5.92939855445692,1.14196574021581,0
"LOC124909428",0,0,0,0.871904466222838,0,1.01592748753074,0,0.738538530289702,0,0,0,0
"LOC124909429",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJB8",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJB8-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"GATA2",149.118189813682,138.994776848256,123.785855234422,136.017096730763,157.564379700206,163.564325492449,142.82943002524,158.785784012286,195.358318273569,174.917257356479,181.572552694314,155.364546146751
"GATA2-AS1",13.1962999835117,7.12793727426954,19.2081499501689,11.3347580608969,15.498135708217,11.1752023628381,13.0693596101526,12.5551550149249,13.9541655909692,11.8587971089138,7.99376018151067,21.8055503363861
"LOC90246",0,0,1.06711944167605,0,2.58302261803617,3.04778246259222,1.86705137287895,0.738538530289702,0.930277706064615,1.97646618481897,0,0.681423448012065
"LINC01565",2.63925999670234,0,0,0,0,0,0,0,0,0,0,0
"LOC124909430",0,1.18798954571159,0,0,5.16604523607233,0,0,0,0.930277706064615,0.988233092409487,1.14196574021581,2.04427034403619
"RPN1",4672.8098241615,5173.69447157398,5193.67032263734,4218.27380758609,5122.13385156572,5079.6374376537,5179.20050836621,5220.7288706179,5234.67265202559,4972.78892100454,5008.66173658654,5336.90844483049
"LOC124900558",0,0,0,0,0,0,0,0,0,0,0,0
"RAB7A",4093.49225488533,4148.45949362487,3487.34633539734,4162.47192174783,4373.05729233523,3879.8270748799,4342.76149331644,4159.4490025916,3707.15665866749,4265.21402683935,4042.55872036397,3684.45658340124
"MIR12124",0,0,0,0,0,0,0,0,0,0,0,0
"IFT122P3",23.7533399703211,13.0678850028275,9.60407497508446,11.3347580608969,16.7896470172351,13.2070573378996,13.0693596101526,11.8166164846352,16.7449987091631,7.9058647392759,7.99376018151067,11.5841986162051
"ACAD9-DT",2.63925999670234,3.56396863713477,6.40271665005631,6.9752357297827,6.45755654509041,8.12741990024593,1.86705137287895,14.0322320755043,18.6055541212923,7.9058647392759,9.13572592172648,6.81423448012065
"ACAD9",513.336069358606,462.127933281809,465.264076570758,517.911252936365,453.320469465347,530.314148491047,511.572076168832,459.370965840194,560.957456756963,469.410718894506,492.187234033014,483.129224640554
"CFAP92",14.5159299818629,10.6919059114043,3.20135832502815,17.4380893244568,2.58302261803617,8.12741990024593,7.4682054915158,8.86246236347642,1.86055541212923,8.89409783168538,9.13572592172648,8.17708137614478
"EFCC1",1.31962999835117,0,0,0.871904466222838,0,0,0.933525686439475,0.738538530289702,0,0,0,1.36284689602413
"GP9",0,0,0,0,2.58302261803617,0,0,0,0,0,0,0
"LOC124906368",0,0,0,0,0,0,0,0,0,0,0,0
"RAB43",63.3422399208562,70.0913831969838,98.1749886341967,36.6199875813592,58.1180089058137,88.3856914151744,50.4103870677316,75.3309300895496,67.9102725427169,69.1763164686641,61.6661499716538,76.3194261773513
"ISY1-RAB43",0,0,0,0,0,0,0,0,0,0,0,0
"ISY1",160.994859798843,129.490860482563,167.53775234314,171.765179845899,127.85961959279,151.37319564208,170.835200618424,155.831629891127,164.659153973437,151.199663138652,143.887683267192,166.267321314944
"CNBP",4947.29286381854,4989.55609198868,4692.1241850496,4881.79310638167,5083.38851229517,4705.77612224239,4925.28152165467,4832.25760368552,4741.62546781134,4943.14192823225,5182.24052909935,4808.12384917313
"LOC105374101",1.31962999835117,5.93994772855795,3.20135832502815,5.23142679733703,2.58302261803617,1.01592748753074,1.86705137287895,4.43123118173821,1.86055541212923,2.96469927722846,5.70982870107905,0
"LOC105374102",0,2.37597909142318,0,0,0,0,0,0,0,0,0,0
"COPG1",2498.05958687877,2494.77804599434,2650.72469312331,2357.62967666655,2504.24042818606,2607.88586049141,2434.63499023415,2517.67784975759,2635.47674128106,2400.41818146264,2290.78327487292,2677.99415068742
"MIR6826",0,0,0,0,0,0,0,0,0,0,0,0
"HMCES",616.267209229997,605.874668312911,705.36595094787,633.874546944003,652.213211054132,688.798836545842,714.147150126198,700.134526714637,647.473283420972,634.445645326891,612.093636755674,579.891354258267
"H1-10",3923.25998509803,3748.10701672007,3728.51532921612,3830.27632011693,4035.97284068151,3938.75086915668,4217.66905133355,4109.2283825319,4274.62605936691,4092.27323566769,4159.03922586598,3711.03209787371
"H1-10-AS1",13.1962999835117,9.50391636569272,4.2684777667042,15.6942803920111,7.7490678541085,15.2389123129611,14.0028852965921,15.5093091360837,19.5358318273569,16.7999625709613,22.8393148043162,8.17708137614478
"RPL32P3",129.323739838415,112.859006842601,73.6312414756475,129.04186100098,114.944506502609,98.5449662904819,106.4219282541,129.982781330988,92.0974929003969,130.446768198052,94.7831564379122,100.850670305786
"SNORA7B",3.95888999505352,0,0,1.74380893244568,3.87453392705425,0,3.7341027457579,0.738538530289702,0,2.96469927722846,0,4.08854068807239
"EFCAB12",9.2374099884582,1.18798954571159,5.33559720838026,13.9504714595654,6.45755654509041,2.03185497506148,6.53467980507632,8.12392383318672,0.930277706064615,0.988233092409487,2.28393148043162,4.76996413608445
"MBD4",497.500509378392,529.843337387369,515.418690329533,439.43985097631,503.689410517052,478.501846626979,459.294637728222,517.715509733081,466.999408444437,521.787072792209,454.502364605892,511.067586009049
"IFT122",456.591979429505,388.47258144769,410.84098504528,435.080328645196,399.076994486588,340.335708322798,438.757072626553,383.301497220355,366.529416189458,456.563688693183,445.366638684166,380.915707438744
"RHO",0,0,0,0,0,2.03185497506148,0,1.4770770605794,0,0,0,0.681423448012065
"H1-8",0,0,0,0,0,0,0,0,0,0,0,0
"PLXND1",2054.66390743277,2204.90859684071,1919.74787557522,1594.71326872157,2036.71333432152,1742.31564111522,2097.6322174295,2319.01098510966,1891.25457642936,2234.39502193785,2293.06720635335,1964.54380061878
"LOC124909431",2.63925999670234,0,0,0,0,0,0,0,0,0.988233092409487,0,0
"TMCC1",845.882828943101,988.407302032043,1201.57649132723,784.714019600554,878.227690132296,1060.62829698209,884.982350744622,898.062852832277,921.905206710034,887.433316983719,938.695838457396,1090.2775168193
"TMCC1-DT",31.6711199604281,28.5117490970782,21.342388833521,40.1076054462505,32.2877827254521,33.5256070885144,41.0751302033369,28.8030026812984,23.2569426516154,30.6352258646941,42.252732387985,28.6197848165067
"TRH",1.31962999835117,0,0,0,0,0,0,0,0,0,0,0
"ALG1L2",0,0,3.20135832502815,0,0,0,0,0,0,0.988233092409487,0,2.04427034403619
"LINC02014",3.95888999505352,4.75195818284636,1.06711944167605,0,0,1.01592748753074,0,0.738538530289702,1.86055541212923,0,1.14196574021581,0
"FAM86HP",18.4748199769164,20.195822277097,29.8793443669294,16.5661848582339,20.6641809442893,13.2070573378996,14.9364109830316,28.0644641510087,13.9541655909692,14.8234963861423,21.6973490641004,22.4869737843981
"LINC02021",0,0,0,0,0,0,0,0,0.930277706064615,0.988233092409487,0,0
"LOC124909432",0,0,0,0,1.29151130901808,0,0,0,0,0,0,0
"LOC107986131",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107986133",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124906285",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124906287",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124909433",0,0,0,0,0,0,0,0,0,0,0,0
"COL6A4P2",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105374106",0,0,0,0,0,0,0,0,0,0,0,0
"COL6A5",0,0,0,0,0,0,0,0.738538530289702,0,0,0,0
"COL6A6",0,0,0,0,0,0,0,0,0,0,0,0
"PIK3R4",494.861249381689,440.744121459,513.284451446181,513.551730605251,432.656288521058,473.422209189325,503.170344990877,451.985580537297,466.999408444437,516.845907330162,504.748857175388,481.76637774453
"LOC107986023",1.31962999835117,0,0,0.871904466222838,0,1.01592748753074,0,0,0,0.988233092409487,0,0.681423448012065
"LOC105374107",0,0,0,2.61571339866851,0,0,0,0,0,0,0,0
"LOC105374108",0,0,0,0,0,0,0,0,0,0,0,0
"ATP2C1",1396.16853825554,1469.54306804524,1572.9340570305,1288.67480107735,1398.70674766658,1588.91059049808,1506.71045791331,1389.19097547493,1603.7987652554,1444.79678110267,1435.45093545127,1576.13243525191
"ASTE1",91.0544698862308,98.603132294062,87.5037942174362,74.983784095164,81.3652124681392,74.1627065897441,95.2196200168264,89.3631621650539,88.3763820761385,82.0233466699874,92.4992249574806,85.1779310015081
"NEK11",109.529289863147,114.046996388313,94.9736303091686,107.244249345409,112.361483884573,92.4494013652974,79.3496833473553,84.9319309833157,86.5158266640092,120.564437273957,102.776916619423,102.894940649822
"LOC124909434",5.27851999340469,7.12793727426954,0,0.871904466222838,2.58302261803617,1.01592748753074,1.86705137287895,5.90830824231761,0,0.988233092409487,1.14196574021581,0.681423448012065
"NUDT16-DT",0,1.18798954571159,0,0,1.29151130901808,0,0.933525686439475,0.738538530289702,0,2.96469927722846,0,0.681423448012065
"NUDT16L2P",0,4.75195818284636,8.53695553340841,0.871904466222838,9.04057916312658,4.06370995012296,2.80057705931842,5.16976971202791,3.72111082425846,0.988233092409487,2.28393148043162,1.36284689602413
"NUDT16",479.025689401475,412.232372361922,457.794240479026,387.12558300294,302.213646310231,380.972807824028,373.41027457579,379.608804568907,419.555245435142,345.881582343321,375.706728531002,352.295922622238
"LOC107986025",3.95888999505352,0,0,5.23142679733703,5.16604523607233,0,0,1.4770770605794,0,0,2.28393148043162,0
"LOC105374110",0,0,0,0.871904466222838,0,0,0,0.738538530289702,0,0,0,0.681423448012065
"MRPL3",1555.84376805603,1531.31852442224,1463.02075453787,1770.83797089858,1533.02392380446,1608.21321276116,1417.09199201512,1505.8800632607,1505.18932841255,1585.12588022482,1535.94392059026,1401.68803256082
"SNORA58",0,0,0,1.74380893244568,2.58302261803617,3.04778246259222,1.86705137287895,0.738538530289702,1.86055541212923,0,0,0
"LOC105374114",0,0,0,0.871904466222838,1.29151130901808,1.01592748753074,0,0.738538530289702,0,4.94116546204744,1.14196574021581,0
"CPNE4",130.643369836766,199.582243679547,131.255691326154,115.963294007637,151.106823155116,113.783878603443,128.826544728647,155.093091360837,137.681100497563,137.364399844919,141.60375178676,151.95742890669
"LOC105374113",0,0,0,0,0,0,0,0,0,0,0,0
"MIR5704",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124906288",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105374111",0,0,0,0,0,0,0,0,0,0,0,0
"TRC-GCA6-1",0,0,0,0,0,0,0,0,0,0,0,0
"TRC-GCA9-1",0,0,0,0,0,0,0,0,0,0,0,0
"ACP3",3.95888999505352,11.8798954571159,8.53695553340841,0,6.45755654509041,1.01592748753074,4.66762843219737,5.90830824231761,2.79083311819385,0.988233092409487,2.28393148043162,2.72569379204826
"LOC124909435",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC13",1455.55188818134,1498.05481714232,1448.0810823544,1460.43998092325,1442.6181321732,1471.06300194451,1421.75962044732,1372.94312780856,1387.97433744841,1350.91463732377,1380.63657992091,1404.41372635287
"LOC124909436",0,4.75195818284636,0,1.74380893244568,0,0,0.933525686439475,0,1.86055541212923,0,4.56786296086324,1.36284689602413
"NPHP3-ACAD11",1.31962999835117,0,0,0,0,0,0.933525686439475,0,0,0,0,0
"ACAD11",3.95888999505352,0,1.06711944167605,5.23142679733703,0,0,0.933525686439475,2.95415412115881,0.930277706064615,0,2.28393148043162,0
"ACKR4",7.91777999010703,29.6997386427898,17.0739110668168,10.4628535946741,16.7896470172351,13.2070573378996,22.4046164745474,22.1561559086911,22.3266649455508,8.89409783168538,11.4196574021581,19.7612799923499
"UBA5",643.979439195372,629.634459227143,626.399112263842,674.854056856476,639.298097963951,585.174232817707,631.063364033085,622.587981034219,604.680508942,644.327976250986,608.667739535027,695.051916972306
"NPHP3",59.3833499258027,62.9634459227143,55.4902109671547,54.0580769058159,77.490678541085,80.2582715149285,56.9450668728079,57.6060053625967,63.2588840123938,67.1998502838451,57.0982870107905,86.5407778975323
"NPHP3-AS1",1.31962999835117,0,4.2684777667042,1.74380893244568,0,2.03185497506148,4.66762843219737,1.4770770605794,0.930277706064615,3.95293236963795,1.14196574021581,0.681423448012065
"LOC105374115",0,0,0,0,0,0,0,0,0.930277706064615,0,0,0
"TMEM108",0,0,0,0,0,0,0.933525686439475,0,0,0,0,0.681423448012065
"TMEM108-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"LOC101927432",0,0,0,0,0,0,0,0,0,0,0,0
"BFSP2",0,0,0,0,0,1.01592748753074,0,0,0,0,0,0
"BFSP2-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"CDV3",4121.20448485071,4052.23234042223,4210.8533168537,4108.41384484201,4161.24943765626,4449.76239538465,4095.37718640998,4038.32868362409,4119.26968245412,4277.07282394826,4293.79118321145,4612.55531959367
"LOC124909437",0,0,1.06711944167605,0,0,2.03185497506148,0,0.738538530289702,1.86055541212923,0,0,0.681423448012065
"TOPBP1",931.658778835927,978.90338566635,1089.52894995125,1016.64060761583,878.227690132296,1024.05490743099,898.985236041214,861.135926317792,1001.90908943159,899.292114092633,943.263701418259,1077.33047130707
"LOC124909487",2.63925999670234,4.75195818284636,5.33559720838026,6.10333126355986,1.29151130901808,1.01592748753074,0.933525686439475,0,0.930277706064615,0,3.42589722064743,0.681423448012065
"TF",3.95888999505352,10.6919059114043,22.4095082751971,2.61571339866851,5.16604523607233,7.11149241271519,14.0028852965921,8.86246236347642,3.72111082425846,3.95293236963795,5.70982870107905,15.6727393042775
"SRPRB",1031.95065871062,1084.63445523468,1093.79742771795,998.330613825149,1097.78461266537,1023.03897994346,1030.61235782918,1067.92671479891,1016.79353272862,1053.45647650851,1041.47275507682,1135.2514643881
"LOC105374116",0,1.18798954571159,0,0,0,0,0,0.738538530289702,0,0,0,0
"RAB6B",35.6300099554816,43.9556131913288,21.342388833521,33.1323697164678,36.1623166525063,38.6052445261681,38.2745531440185,47.2664659385409,40.0019413607785,39.5293236963795,37.6848694271217,22.4869737843981
"C3orf36",0,0,0,0,0,0,0,0,0,0,0,0
"SLCO2A1",1.31962999835117,0,0,0,0,2.03185497506148,0.933525686439475,0,0,0,0,0
"LINC02000",0,0,1.06711944167605,0,0,0,0,0,0,0,0,0.681423448012065
"LOC105374117",11.8766699851605,11.8798954571159,30.9464638086055,17.4380893244568,12.9151130901808,41.6530269887604,8.40173117795527,11.0780779543455,35.3505528304554,10.8705640165044,12.5616231423739,42.248253776748
"RYK",836.645418954643,746.057434706879,782.198550748545,823.949720580581,807.194568136302,776.168600473486,782.29452523628,819.039230091279,793.526883273117,745.127751676753,765.117045944593,819.070984510502
"LINC02004",2.63925999670234,5.93994772855795,3.20135832502815,1.74380893244568,2.58302261803617,1.01592748753074,5.60115411863685,4.43123118173821,0.930277706064615,0.988233092409487,2.28393148043162,2.72569379204826
"LOC105374118",22.4337099719699,16.6318536399623,23.4766277168731,25.2852295204623,23.2472035623255,16.2548398004919,23.3381421609869,15.5093091360837,17.6752764152277,24.7058273102372,29.6911092456111,25.8940910244585
"AMOTL2",3710.79955536349,3255.09135524976,3033.82057268501,3522.49404354026,4280.06847808593,3173.75747104603,3883.46685558821,3477.03940060392,3112.7092044922,4270.15519230139,4023.1453027803,3283.09817252213
"MIR6827",0,1.18798954571159,0,2.61571339866851,2.58302261803617,1.01592748753074,0,0,1.86055541212923,0.988233092409487,1.14196574021581,2.72569379204826
"MIR4788",0,0,0,0,0,0,0,0,0,0,0,0
"ANAPC13",535.769779330576,640.326365138547,526.089884746293,530.117915463485,546.309283714649,576.03088542993,598.389965007703,611.509903079873,543.282180341735,626.539780587615,613.23560249589,528.10317220935
"CEP63",282.400819647151,306.50130279359,255.041546560576,315.629416772667,289.298533220051,239.758887057255,265.121294948811,281.383180040376,240.011648164671,283.622897521523,299.195023936542,258.940910244585
"KY",7.91777999010703,1.18798954571159,9.60407497508446,3.48761786489135,3.87453392705425,3.04778246259222,0,2.95415412115881,3.72111082425846,0.988233092409487,0,3.40711724006032
"EPHB1",0,0,1.06711944167605,0.871904466222838,0,1.01592748753074,0,0,0.930277706064615,2.96469927722846,0,0
"LOC105374121",0,0,1.06711944167605,0,1.29151130901808,0,0,0,0,0,0,0
"LOC102724019",0,1.18798954571159,0,0,0,0,0,0,0,0,0,0
"LOC105374122",3.95888999505352,2.37597909142318,0,4.35952233111419,1.29151130901808,1.01592748753074,1.86705137287895,2.21561559086911,0.930277706064615,0.988233092409487,3.42589722064743,2.04427034403619
"LOC105374123",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105374124",0,0,0,0,0,0,0,0,0,0,0,0
"PPP2R3A",191.34634976092,173.446473673892,229.430679960351,205.76945402859,210.516343369947,230.615539669478,207.242702389563,196.451249057061,200.009706803892,207.528949405992,205.553833238846,212.604115779764
"MSL2",522.573479347064,604.686678767199,527.157004187969,491.75411894968,586.34613429421,541.489350853885,533.04316695694,554.642436247566,639.100784066391,611.716284201473,586.970390470926,589.431282530436
"PCCB",601.751279248134,621.318532407162,634.93606779725,648.696922869791,671.585880689403,609.556492518444,621.72810716869,635.881674579433,575.841900053997,662.116171914356,598.390047873085,542.413064617604
"STAG1",706.002049117877,630.822448772854,735.245295314799,702.754999775607,640.589609272969,874.713566763968,640.39862089748,586.399593050023,719.104666787948,610.728051109063,666.907992286033,801.353974862188
"STAG1-DT",0,0,1.06711944167605,0,0,0,0.933525686439475,0.738538530289702,0,0.988233092409487,0,1.36284689602413
"SLC35G2",469.788279413017,491.827671924598,453.525762712322,379.278442806934,458.486514701419,402.307285062173,505.970922050195,467.494889673381,440.021354968563,436.799026844993,489.903302552583,468.819332232301
"NCK1-DT",9.2374099884582,19.0078327313854,10.6711944167605,20.0538027231253,19.3726696352712,17.2707672880226,9.33525686439475,11.8166164846352,28.8386088880031,12.8470302013233,14.8455546228055,14.3098924082534
"NCK1",321.989719597686,314.817229613571,343.612460219689,298.19132744821,325.460849872557,315.95344862206,306.196425152148,286.552949752404,314.43386464984,315.246356478626,295.769126715895,342.074570902057
"IL20RB-AS1",0,0,1.06711944167605,0,2.58302261803617,0,0,0,0,0,2.28393148043162,0
"IL20RB",23.7533399703211,26.135770005655,20.275269391845,15.6942803920111,12.9151130901808,19.3026222630841,29.8728219660632,23.6332329692705,12.09361017884,18.7764287557803,21.6973490641004,10.221351720181
"LOC105374126",0,0,0,0,1.29151130901808,0,0,0,0,0,0,0
"SOX14",0,0,0,0,0,0,0,0,0,0,0,0
"LINC01210",0,0,0,0,0,0,0,0,0,0,0,0
"CLDN18",0,2.37597909142318,1.06711944167605,1.74380893244568,0,6.09556492518445,4.66762843219737,0,0,0.988233092409487,2.28393148043162,3.40711724006032
"LOC105374127",1.31962999835117,3.56396863713477,5.33559720838026,0.871904466222838,3.87453392705425,1.01592748753074,2.80057705931842,0.738538530289702,0,0,1.14196574021581,2.72569379204826
"LOC105374128",1.31962999835117,1.18798954571159,2.1342388833521,8.71904466222838,5.16604523607233,0,1.86705137287895,2.21561559086911,0.930277706064615,1.97646618481897,0,0.681423448012065
"DZIP1L",56.7440899291004,76.0313309255418,55.4902109671547,77.5994974938325,56.8264975967956,77.2104890523363,74.682054915158,62.7757750746246,77.2130496033631,74.1174819307115,84.50546477597,68.1423448012065
"A4GNT",1.31962999835117,4.75195818284636,0,5.23142679733703,3.87453392705425,2.03185497506148,2.80057705931842,6.64684677260732,3.72111082425846,3.95293236963795,1.14196574021581,3.40711724006032
"DBR1",378.733809526786,394.412529176248,439.653209970533,379.278442806934,361.623166525063,383.004662799089,423.820661643521,392.902498114121,477.232463211148,474.351884356554,432.805015541792,488.580612224651
"ARMC8",519.934219350362,614.190595132892,653.077098305743,626.027406747997,551.475328950721,674.575851720412,628.262786973766,581.968361868285,653.985227363425,632.469179142072,567.556972887258,655.529356987606
"NME9",5.27851999340469,2.37597909142318,3.20135832502815,2.61571339866851,2.58302261803617,7.11149241271519,3.7341027457579,6.64684677260732,0.930277706064615,0.988233092409487,4.56786296086324,4.08854068807239
"LOC124909438",0,0,1.06711944167605,0.871904466222838,0,0,0,0,0,0,0,0
"MRAS",348.382319564709,365.90078007917,243.30323270214,302.550849779325,330.626895108629,300.714536309099,294.060591228435,352.282878948188,274.431923289062,277.693498967066,332.312030402801,282.790730925007
"ESYT3",17.1551899785652,22.5718013685202,14.9396721834647,13.9504714595654,20.6641809442893,17.2707672880226,19.604039415229,17.7249247269528,17.6752764152277,20.7528949405992,19.4134175836688,19.0798565443378
"CEP70",167.593009790599,137.806787302544,109.913302492633,142.992332460545,154.98135708217,126.990935941343,147.497058457437,122.59739602809,140.471933615757,159.105527877927,116.480505502013,108.346328233918
"FAIM",159.675229800492,159.190599125353,146.195363509619,130.785669933426,147.232289228061,130.038718403935,145.630007084558,131.459858391567,133.02971196724,119.576204181548,139.319820306329,116.523409610063
"PIK3CB",690.166489137663,592.806783310083,659.4798149558,676.597865788922,586.34613429421,647.145809557082,555.447783431487,608.555748958714,712.592722845495,630.492712957253,677.185683947975,637.130923891281
"LOC124906289",0,0,0,0,0,0,0.933525686439475,0,0,0,0,0.681423448012065
"LINC01391",0,0,0,0.871904466222838,0,3.04778246259222,1.86705137287895,0.738538530289702,1.86055541212923,2.96469927722846,0,1.36284689602413
"FOXL2",62.0226099225051,81.9712786540997,97.1078691925207,81.9590198249467,104.612416030465,107.688313678259,99.8872484490238,103.395394240558,122.796657200529,82.0233466699874,75.3697388542435,83.1336606574719
"FOXL2NB",29.0318599637258,36.8276759170593,16.0067916251408,32.260465250245,27.1217374893797,15.2389123129611,28.9392962796237,25.1103100298499,25.1174980637446,18.7764287557803,15.9875203630213,23.1683972324102
"PRR23A",1.31962999835117,1.18798954571159,0,0,0,1.01592748753074,0,0.738538530289702,0,0,1.14196574021581,0
"PRR23B",0,0,0,0,0,0,0,0,0,0,0,0
"PRR23C",0,0,0,0,0,1.01592748753074,0,0,0,0,0,0
"BPESC1",0,0,0,0,0,0,0,0,0,0,0,0
"PISRT1",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124906290",5.27851999340469,0,0,0,0,0,0,2.95415412115881,0,0.988233092409487,0,2.72569379204826
"LOC124909439",0,0,0,0,0,0,0.933525686439475,0,0,0,0,0.681423448012065
"MRPS22",361.578619548221,358.7728428049,347.880937986393,385.381774070494,365.497700452117,401.291357574643,379.944954380866,383.301497220355,337.690807301455,381.457973670062,368.854934089707,367.287238478503
"COPB2",2425.47993696945,2406.86681961168,2667.79860419013,2262.59208984826,2453.87148713436,2538.80279133932,2412.2303737596,2272.48305770141,2526.6342496715,2339.14772973326,2463.2201016455,2682.7641148235
"COPB2-DT",21.1140799736187,19.0078327313854,16.0067916251408,10.4628535946741,19.3726696352712,6.09556492518445,14.9364109830316,16.9863861966631,11.1633324727754,18.7764287557803,18.271451843453,17.0355862003016
"RBP2",0,0,0,1.74380893244568,1.29151130901808,0,0,0,0,0,0,0.681423448012065
"RBP1",2.63925999670234,4.75195818284636,8.53695553340841,1.74380893244568,3.87453392705425,11.1752023628381,8.40173117795527,6.64684677260732,17.6752764152277,5.92939855445692,6.85179444129486,9.53992827216891
"NMNAT3",26.3925999670234,34.4516968256361,18.1410305084929,22.6695161217938,25.8302261803617,18.2866947755533,31.7398733389421,31.7571568024572,13.9541655909692,28.6587596798751,25.1232462847478,11.5841986162051
"CLSTN2",2.63925999670234,3.56396863713477,2.1342388833521,2.61571339866851,6.45755654509041,4.06370995012296,8.40173117795527,4.43123118173821,6.51194394245231,5.92939855445692,2.28393148043162,5.45138758409652
"LOC124909440",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124900599",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105374132",0,0,0,0,0,0,0,0,0,0,0,0
"CLSTN2-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"LOC102724068",0,0,2.1342388833521,0,0,0,0,1.4770770605794,0,0,0,0
"TRIM42",0,0,0,0,0,0,0,0,0,0,0,0
"SLC25A36",909.225068863957,920.691897926482,770.460236890109,983.508237899361,1000.92126448901,781.24823791114,945.661520363188,915.04923902894,750.734108794145,985.268393132259,928.418146795454,778.185577629778
"SPSB4",2.63925999670234,3.56396863713477,2.1342388833521,3.48761786489135,3.87453392705425,1.01592748753074,0,5.16976971202791,0.930277706064615,0.988233092409487,1.14196574021581,5.45138758409652
"PXYLP1",126.684479841712,165.130546853911,105.644824725929,128.169956534757,145.940777919043,123.94315347875,126.025967669329,124.07447308867,146.053599852145,127.482068920824,151.881443448703,128.107608226268
"LOC124909441",1.31962999835117,0,1.06711944167605,0.871904466222838,0,0,3.7341027457579,0,0,0.988233092409487,3.42589722064743,0.681423448012065
"ZBTB38",2953.33193630992,3291.91903116682,3411.58085503834,2586.06864681694,2962.72694288748,3210.33086059714,2999.41803053003,3108.50867398935,3206.66725280473,2983.47570598424,3326.54620124866,3451.40976418111
